Rank,Year,Position,Name,Age,Games,Plate_Appearances,At_Bats,Runs,Hits,Doubles,Triples,Home_Runs,Runs_Batted_In,Stolen_Bases,Caught_Stealing,Base_On_Balls,Strikeouts,Batting_Average,On_Base_Percentage,Slugging_Percentage,On_Base_Plus_Slugging_Percentage,On_Base_Plus_Slugging_Percentage_Plus,Total_Bases,Double_Plays_Grounded_Into,Times_Hit_By_Pitch,Sacrifice_Hits,Sacrifice_Flies,Intentional_Bases_on_Balls,Dominant_Hand,Switch_Hitter
42,1978,P,Max León,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Right,No
1,1977,C,Biff Pocoroba,23,113,387,321,46,93,24,1,8,44,3,4,57,27,0.29,0.394,0.445,0.84,115,143,9,1,4,4,15,Right,Yes
2,1977,1B,Willie Montanez,29,136,582,544,70,156,31,1,20,68,1,1,35,60,0.287,0.328,0.458,0.786,99,249,18,0,0,3,3,Left,No
3,1977,2B,Rod Gilbreath,24,128,463,407,47,99,15,2,8,43,3,9,45,79,0.243,0.32,0.349,0.669,72,142,10,2,7,2,6,Right,No
4,1977,SS,Pat Rockett,22,93,297,264,27,67,10,0,1,24,1,2,27,32,0.254,0.33,0.303,0.633,64,80,7,3,3,0,2,Right,No
5,1977,3B,Junior Moore,24,112,408,361,41,94,9,3,5,34,4,5,33,29,0.26,0.323,0.343,0.667,71,124,13,1,12,1,0,Right,No
6,1977,LF,Gary Matthews,26,148,627,555,89,157,25,5,17,64,22,8,67,90,0.283,0.362,0.438,0.799,104,243,13,2,2,1,3,Right,No
7,1977,CF,Rowland Office,24,124,461,428,42,103,13,1,5,39,2,4,23,58,0.241,0.282,0.311,0.593,52,133,9,3,4,3,1,Left,No
8,1977,RF,Jeff Burroughs,26,154,671,579,91,157,19,1,41,114,4,1,86,126,0.271,0.362,0.52,0.882,123,301,8,0,0,6,2,Right,No
9,1977,IF,Jerry Royster,24,140,491,445,64,96,10,2,6,28,28,10,38,67,0.216,0.278,0.288,0.566,46,128,11,1,6,1,3,Right,No
10,1977,UT,Barry Bonnell,23,100,404,360,41,108,11,0,1,45,7,5,37,32,0.3,0.368,0.339,0.706,83,122,7,2,3,1,8,Right,No
11,1977,MI,Darrel Chaney,29,74,231,209,22,42,7,2,3,15,0,0,17,44,0.201,0.26,0.297,0.557,43,62,9,0,4,1,2,Right,Yes
12,1977,C,Vic Correll,31,54,170,144,16,30,7,0,7,16,2,3,22,33,0.208,0.314,0.403,0.716,82,58,3,1,1,2,1,Right,No
13,1977,1B,Tom Paciorek,30,72,164,155,20,37,8,0,3,15,1,0,6,46,0.239,0.262,0.348,0.611,55,54,1,0,0,3,2,Right,No
14,1977,OF,Brian Asselstine,23,83,134,124,12,26,6,0,4,17,1,0,9,10,0.21,0.263,0.355,0.618,57,44,2,0,1,0,1,Left,No
15,1977,C,Joe Nolan,26,62,96,82,13,23,3,0,3,9,1,0,13,12,0.28,0.375,0.427,0.802,105,35,2,0,0,1,1,Left,No
16,1977,UT,Cito Gaston,33,56,93,85,6,23,4,0,3,21,1,0,5,19,0.271,0.301,0.424,0.725,84,36,3,0,0,3,0,Right,No
17,1977,C,Dale Murphy,21,18,76,76,5,24,8,1,2,14,0,1,0,8,0.316,0.316,0.526,0.842,112,40,3,0,0,0,0,Right,No
18,1977,SS,Craig Robinson,28,27,30,29,4,6,1,0,0,1,0,0,1,6,0.207,0.233,0.241,0.475,22,7,0,0,0,0,0,Right,No
19,1977,,Larry Whisenton,20,4,4,4,1,1,0,0,0,1,0,0,0,3,0.25,0.25,0.25,0.5,29,1,0,0,0,0,0,Left,No
20,1977,SS,Rob Belloir,28,6,1,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
21,1977,P,Phil Niekro,38,44,123,109,2,19,1,0,0,7,0,0,0,15,0.174,0.18,0.183,0.364,-6,20,3,1,12,1,0,Right,No
22,1977,P,Dick Ruthven,26,25,52,45,4,12,1,1,1,3,0,0,2,15,0.267,0.298,0.4,0.698,77,18,2,0,5,0,0,Right,No
23,1977,P,Buzz Capra,29,45,42,36,1,4,0,0,0,2,0,0,3,9,0.111,0.179,0.111,0.291,-23,4,0,0,3,0,0,Right,No
24,1977,P,Andy Messersmith,31,16,39,34,2,4,2,0,1,3,0,0,3,9,0.118,0.189,0.265,0.454,15,9,0,0,2,0,0,Right,No
25,1977,P,Eddie Solomon,26,18,35,31,2,4,0,0,0,1,0,0,3,9,0.129,0.206,0.129,0.335,-12,4,0,0,1,0,0,Right,No
26,1977,P,Max León,27,33,23,19,3,6,0,0,0,3,1,0,0,0,0.316,0.3,0.316,0.616,58,6,1,0,3,1,0,Right,No
27,1977,P,Preston Hanna,22,17,18,14,2,1,0,0,0,1,0,0,3,6,0.071,0.235,0.071,0.307,-17,1,0,0,1,0,0,Right,No
28,1977,P,Jamie Easterly,24,23,17,15,0,4,2,0,0,1,0,0,0,3,0.267,0.267,0.4,0.667,68,6,0,0,2,0,0,Left,No
29,1977,P,Dave Campbell,25,65,14,12,1,1,0,0,0,1,0,0,0,8,0.083,0.083,0.083,0.167,-57,1,0,0,2,0,0,Right,No
30,1977,P,Don Collins,24,40,12,11,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,-100,0,1,0,1,0,0,Right,No
31,1977,P,Frank LaCorte,25,14,12,10,1,2,0,0,0,2,0,0,0,3,0.2,0.2,0.2,0.4,3,2,0,0,2,0,0,Right,No
32,1977,P,Mickey Mahler,24,5,9,6,1,3,1,0,0,0,0,0,2,1,0.5,0.625,0.667,1.292,232,4,0,0,1,0,0,Right,Yes
33,1977,P,Steve Hargan,34,16,6,6,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
34,1977,P,Rick Camp,24,54,6,6,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
35,1977,P,Bob Johnson,34,15,3,3,0,1,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667,72,1,0,0,0,0,0,Left,No
36,1977,P,Duane Theiss,23,17,2,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,1,0,0,Right,No
37,1977,P,Mike Davey,25,16,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
38,1977,P,Joey McLaughlin,20,3,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
39,1977,P,Mike Marshall,34,4,1,1,0,1,0,0,0,1,0,0,0,0,1.0,1.0,1.0,2.0,416,1,0,0,0,0,0,Right,No
40,1977,P,Mike Beard,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Left,No
41,1977,P,Larry Bradford,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Right,No
42,1977,P,Steve Kline,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Right,No
1,1976,C,Vic Correll,30,69,224,200,26,45,6,2,5,16,0,1,21,37,0.225,0.302,0.35,0.652,81,70,7,1,2,0,5,Right,No
2,1976,1B,Willie Montanez,28,103,442,420,52,135,14,0,9,64,0,4,21,32,0.321,0.353,0.419,0.772,114,176,16,0,0,1,6,Left,No
3,1976,2B,Rod Gilbreath,23,116,452,383,57,96,11,8,1,32,7,7,42,36,0.251,0.329,0.329,0.658,83,126,9,4,20,3,1,Right,No
4,1976,SS,Darrel Chaney,28,153,564,496,42,125,20,8,1,50,5,7,54,92,0.252,0.324,0.331,0.654,82,164,9,1,8,5,7,Right,Yes
5,1976,3B,Jerry Royster,23,149,605,533,65,132,13,1,5,45,24,13,52,53,0.248,0.313,0.304,0.617,72,162,11,1,14,5,4,Right,No
6,1976,LF,Jim Wynn,34,148,584,449,75,93,19,1,17,66,16,6,127,111,0.207,0.377,0.367,0.744,108,165,7,0,0,8,1,Right,No
7,1976,CF,Rowland Office,23,99,407,359,51,101,17,1,4,34,2,8,37,49,0.281,0.348,0.368,0.716,99,132,4,2,5,4,3,Left,No
8,1976,RF,Ken Henderson,30,133,505,435,52,114,19,0,13,61,5,7,62,68,0.262,0.352,0.395,0.747,107,172,12,1,2,5,7,Right,Yes
9,1976,OF,Tom Paciorek,29,111,350,324,39,94,10,4,4,36,2,3,19,57,0.29,0.333,0.383,0.716,99,124,8,3,2,2,2,Right,No
10,1976,LF,Dave May,32,105,243,214,27,46,5,3,3,23,5,1,26,31,0.215,0.3,0.308,0.609,70,66,4,1,0,2,3,Left,No
11,1976,C,Earl Williams,27,61,208,184,18,39,3,0,9,26,0,0,19,33,0.212,0.286,0.375,0.661,83,69,8,1,2,2,2,Right,No
12,1976,C,Biff Pocoroba,22,54,196,174,16,42,7,0,0,14,1,0,19,12,0.241,0.313,0.282,0.594,66,49,8,0,1,2,2,Right,Yes
13,1976,2B,Lee Lacy,28,50,190,180,25,49,4,2,3,20,2,2,6,12,0.272,0.299,0.367,0.666,84,66,5,1,3,0,1,Right,No
14,1976,1B,Darrell Evans,29,44,169,139,11,24,0,0,1,10,3,0,30,33,0.173,0.32,0.194,0.514,45,27,3,0,0,0,0,Left,No
15,1976,LF,Cito Gaston,32,69,147,134,15,39,4,0,4,25,1,0,13,21,0.291,0.354,0.41,0.764,112,55,6,0,0,0,1,Right,No
16,1976,MI,Marty Perez,30,31,109,96,12,24,4,0,1,6,0,0,8,9,0.25,0.305,0.323,0.628,75,31,6,0,4,1,0,Right,No
17,1976,C,Dale Murphy,20,19,72,65,3,17,6,0,0,9,0,0,7,9,0.262,0.333,0.354,0.687,91,23,0,0,0,0,0,Right,No
18,1976,IF,Rob Belloir,27,30,69,60,5,12,2,0,0,4,0,0,5,7,0.2,0.262,0.233,0.495,38,14,0,0,4,0,1,Right,No
19,1976,OF,Brian Asselstine,22,11,36,33,2,7,0,0,1,3,0,0,1,2,0.212,0.229,0.303,0.532,47,10,0,0,1,1,0,Left,No
20,1976,UT,Junior Moore,23,20,32,26,1,7,1,0,0,2,0,0,4,4,0.269,0.387,0.308,0.695,95,8,0,1,1,0,0,Right,No
21,1976,IF,Craig Robinson,27,15,23,17,4,4,0,0,0,3,0,0,5,2,0.235,0.391,0.235,0.627,77,4,0,0,0,1,0,Right,No
22,1976,C,Pete Varney,27,5,10,10,0,1,0,0,0,0,0,0,0,2,0.1,0.1,0.1,0.2,-44,1,1,0,0,0,0,Right,No
23,1976,2B,Mike Eden,27,5,8,8,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,0,0,0,0,Right,Yes
24,1976,,Terry Crowley,29,7,7,6,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,1,0,0,1,0,Left,No
25,1976,SS,Pat Rockett,21,4,5,5,0,1,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.4,11,1,0,0,0,0,0,Right,No
26,1976,P,Phil Niekro,37,38,105,94,5,18,3,0,1,12,0,1,0,8,0.191,0.198,0.255,0.453,25,24,3,1,9,1,0,Right,No
27,1976,P,Dick Ruthven,25,37,89,76,6,13,1,0,0,5,0,1,3,21,0.171,0.213,0.184,0.397,11,14,1,1,9,0,0,Right,No
28,1976,P,Andy Messersmith,30,29,77,67,3,12,1,0,0,10,0,0,4,19,0.179,0.225,0.194,0.419,17,13,1,0,6,0,0,Right,No
29,1976,P,Carl Morton,32,27,54,45,2,8,0,0,0,6,1,0,2,15,0.178,0.204,0.178,0.382,7,8,0,0,5,2,0,Right,No
30,1976,P,Frank LaCorte,24,21,36,33,1,3,0,0,0,1,0,0,0,15,0.091,0.091,0.091,0.182,-49,3,0,0,3,0,0,Right,No
31,1976,P,Roger Moret,26,27,26,23,3,3,0,0,0,1,0,0,0,8,0.13,0.125,0.13,0.255,-29,3,0,0,2,1,0,Right,Yes
32,1976,P,Adrian Devine,24,48,16,14,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100,0,0,0,2,0,0,Right,No
33,1976,P,Bruce Dal Canton,35,42,11,9,2,2,0,0,0,0,0,0,1,2,0.222,0.3,0.222,0.522,47,2,0,0,1,0,0,Right,No
34,1976,P,Jamie Easterly,23,4,9,9,0,1,0,0,0,0,0,0,0,2,0.111,0.111,0.111,0.222,-38,1,0,0,0,0,0,Left,No
35,1976,P,Mike Marshall,33,24,8,6,0,1,0,0,0,0,0,0,1,1,0.167,0.286,0.167,0.452,28,1,0,0,1,0,0,Right,No
36,1976,P,Elias Sosa,26,21,7,7,0,1,0,0,0,0,0,0,0,0,0.143,0.143,0.143,0.286,-20,1,0,0,0,0,0,Right,No
37,1976,P,Pablo Torrealba,28,36,4,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Left,No
38,1976,P,Al Autry,24,1,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
39,1976,P,Rick Camp,23,5,2,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
40,1976,P,Max León,26,30,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
41,1976,P,Preston Hanna,21,5,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
42,1976,P,Mike Beard,26,30,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Left,No
43,1976,P,Buzz Capra,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Right,No
1,1975,C,Vic Correll,29,103,375,325,37,70,12,1,11,39,0,2,42,66,0.215,0.305,0.36,0.665,82,117,13,1,5,2,5,Right,No
2,1975,1B,Earl Williams,26,111,424,383,42,92,13,0,11,50,0,0,34,63,0.24,0.305,0.36,0.665,82,138,16,3,1,3,2,Right,No
3,1975,2B,Marty Perez,29,120,509,461,50,127,14,2,2,34,2,2,37,44,0.275,0.327,0.328,0.655,81,151,16,0,7,3,2,Right,No
4,1975,SS,Larvell Blanks,25,141,517,471,49,110,13,3,3,38,4,3,38,43,0.234,0.292,0.293,0.585,61,138,11,2,3,3,1,Right,No
5,1975,3B,Darrell Evans,28,156,681,567,82,138,22,2,22,73,12,3,105,106,0.243,0.361,0.406,0.766,111,230,10,2,2,5,5,Left,No
6,1975,LF,Ralph Garr,29,151,678,625,74,174,26,11,6,31,14,9,44,50,0.278,0.327,0.384,0.711,95,240,8,3,3,3,17,Left,No
7,1975,CF,Rowland Office,22,126,388,355,30,103,14,1,3,30,2,2,23,41,0.29,0.337,0.361,0.697,92,128,10,3,5,2,4,Left,No
8,1975,RF,Dusty Baker,26,142,567,494,63,129,18,2,19,72,12,7,67,57,0.261,0.346,0.421,0.767,110,208,10,0,1,5,7,Right,No
9,1975,UT,Mike Lum,29,124,406,364,32,83,8,2,8,36,2,4,39,38,0.228,0.302,0.327,0.629,73,119,11,0,2,1,7,Left,No
10,1975,2B,Rod Gilbreath,22,90,237,202,24,49,3,1,2,16,5,5,24,26,0.243,0.323,0.297,0.62,71,60,2,1,8,2,0,Right,No
11,1975,OF,Dave May,31,82,230,203,28,56,8,0,12,40,1,1,25,27,0.276,0.361,0.493,0.853,133,100,4,2,0,0,3,Left,No
12,1975,C,Biff Pocoroba,21,67,211,188,15,48,7,1,1,22,0,0,20,11,0.255,0.325,0.319,0.645,78,60,5,0,2,1,2,Right,Yes
13,1975,OF,Cito Gaston,31,64,159,141,17,34,4,0,6,15,1,0,17,33,0.241,0.321,0.397,0.718,97,56,5,0,0,1,3,Right,No
14,1975,SS,Rob Belloir,26,43,118,105,11,23,2,1,0,9,0,0,7,8,0.219,0.268,0.257,0.525,45,27,5,0,6,0,0,Right,No
15,1975,CI,Ed Goodson,27,47,80,76,5,16,2,0,1,8,0,0,2,8,0.211,0.228,0.276,0.504,38,21,5,0,1,1,0,Left,No
16,1975,1B,Bob Beall,27,20,38,31,2,7,2,0,0,1,0,0,6,9,0.226,0.351,0.29,0.642,78,9,0,0,1,0,0,Right,Yes
17,1975,C,Johnny Oates,29,8,19,18,0,4,1,0,0,0,0,0,1,4,0.222,0.263,0.278,0.541,49,5,0,0,0,0,0,Left,No
18,1975,SS,Craig Robinson,26,10,17,17,1,1,0,0,0,0,0,0,0,5,0.059,0.059,0.059,0.118,-68,1,1,0,0,0,0,Right,No
19,1975,,Frank Tepedino,27,8,8,7,0,0,0,0,0,0,0,0,1,2,0.0,0.125,0.0,0.125,-63,0,1,0,0,0,0,Left,No
20,1975,C,Joe Nolan,24,4,5,4,0,1,0,0,0,0,0,0,1,0,0.25,0.4,0.25,0.65,82,1,0,0,0,0,0,Left,No
21,1975,,Davey Johnson,32,1,1,1,0,1,1,0,0,1,0,0,0,0,1.0,1.0,2.0,3.0,710,2,0,0,0,0,0,Right,No
22,1975,P,Phil Niekro,36,39,106,99,5,17,2,1,0,10,0,0,1,18,0.172,0.176,0.212,0.389,7,21,1,0,4,2,0,Right,No
23,1975,P,Carl Morton,31,39,103,94,9,15,2,0,0,5,0,0,4,30,0.16,0.194,0.181,0.375,4,17,0,0,5,0,0,Right,No
24,1975,P,Buzz Capra,27,12,31,23,2,1,0,0,0,1,0,0,1,5,0.043,0.08,0.043,0.123,-65,1,0,0,5,1,0,Right,No
25,1975,P,Ron Reed,32,10,27,26,3,6,2,0,0,4,0,0,1,11,0.231,0.259,0.308,0.567,55,8,0,0,0,0,0,Right,No
26,1975,P,Jamie Easterly,22,21,21,18,1,1,0,0,0,1,0,0,0,6,0.056,0.056,0.056,0.111,-69,1,1,0,3,0,0,Left,No
27,1975,P,Bruce Dal Canton,34,26,19,19,0,2,0,0,0,0,0,0,0,8,0.105,0.105,0.105,0.211,-42,2,0,0,0,0,0,Right,No
28,1975,P,Ray Sadecki,34,25,16,15,0,3,1,0,0,2,0,0,0,4,0.2,0.2,0.267,0.467,27,4,1,0,1,0,0,Left,No
29,1975,P,Mike Thompson,25,16,16,14,0,1,0,0,0,0,0,0,0,10,0.071,0.071,0.071,0.143,-61,1,1,0,2,0,0,Right,No
30,1975,P,Roric Harrison,28,15,16,15,1,3,1,0,0,1,0,0,0,5,0.2,0.25,0.267,0.517,42,4,1,1,0,0,0,Right,No
31,1975,P,Blue Moon Odom,30,15,14,13,0,1,1,0,0,1,0,0,0,5,0.077,0.077,0.154,0.231,-38,2,0,0,1,0,0,Right,No
32,1975,P,Mike Beard,25,34,11,9,0,1,0,0,0,0,0,0,1,5,0.111,0.2,0.111,0.311,-13,1,0,0,1,0,0,Left,No
33,1975,P,Max León,25,50,11,9,0,3,0,0,0,0,0,0,1,1,0.333,0.4,0.333,0.733,103,3,0,0,1,0,0,Right,No
34,1975,P,Tom House,28,58,10,9,0,1,0,0,0,1,0,0,1,2,0.111,0.2,0.111,0.311,-13,1,1,0,0,0,0,Left,No
35,1975,P,Elias Sosa,25,43,8,7,0,1,0,0,0,0,0,0,0,1,0.143,0.143,0.143,0.286,-21,1,0,0,1,0,0,Right,No
36,1975,P,Gary Gentry,28,7,6,5,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,-100,0,0,0,1,0,0,Right,No
37,1975,P,Adrian Devine,23,5,5,5,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
38,1975,P,Frank LaCorte,23,3,5,5,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
39,1975,P,Pablo Torrealba,27,6,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,452,1,0,0,0,0,0,Left,No
40,1975,P,Preston Hanna,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Right,No
1,1974,C,Johnny Oates,28,100,327,291,22,65,10,0,1,21,2,3,23,24,0.223,0.278,0.268,0.547,51,78,4,0,11,2,10,Left,No
2,1974,1B,Davey Johnson,31,136,540,454,56,114,18,0,15,62,1,2,75,59,0.251,0.358,0.39,0.748,107,177,17,3,4,4,6,Right,No
3,1974,2B,Marty Perez,28,127,491,447,51,116,20,5,2,34,2,0,35,51,0.26,0.314,0.34,0.654,81,152,13,1,7,1,1,Right,No
4,1974,SS,Craig Robinson,25,145,506,452,52,104,4,6,0,29,11,2,30,57,0.23,0.28,0.265,0.545,51,120,16,3,16,5,4,Right,No
5,1974,3B,Darrell Evans,27,160,710,571,99,137,21,3,25,79,4,2,126,88,0.24,0.381,0.419,0.8,121,239,11,6,4,3,9,Left,No
6,1974,LF,Henry Aaron,40,112,382,340,47,91,16,0,20,69,1,0,39,29,0.268,0.341,0.491,0.832,128,167,6,0,1,2,6,Right,No
7,1974,CF,Dusty Baker,25,149,656,574,80,147,35,0,20,69,18,7,71,87,0.256,0.335,0.422,0.757,108,242,12,1,3,7,9,Right,No
8,1974,RF,Ralph Garr,28,143,645,606,87,214,24,17,11,54,26,16,28,52,0.353,0.383,0.503,0.886,143,305,6,2,8,1,10,Left,No
9,1974,UT,Mike Lum,28,106,411,361,50,84,11,2,11,50,0,2,45,49,0.233,0.319,0.366,0.684,89,132,9,2,0,3,12,Left,No
10,1974,CF,Rowland Office,21,131,268,248,20,61,16,1,3,31,5,3,16,30,0.246,0.288,0.355,0.643,77,88,9,0,1,3,2,Left,No
11,1974,C,Vic Correll,28,73,231,202,20,48,15,1,4,29,0,0,21,38,0.238,0.317,0.381,0.699,92,77,5,4,1,3,3,Right,No
12,1974,1B,Frank Tepedino,26,78,181,169,11,39,5,1,0,16,1,2,9,13,0.231,0.272,0.272,0.544,51,46,6,1,1,1,2,Left,No
13,1974,UT,Ivan Murrell,31,73,139,133,11,33,1,1,2,12,0,0,5,35,0.248,0.273,0.316,0.589,62,42,2,0,0,1,1,Right,No
14,1974,SS,Leo Foster,23,72,124,112,16,22,2,0,1,5,1,2,9,22,0.196,0.254,0.241,0.495,37,27,3,0,2,1,0,Right,No
15,1974,C,Paul Casanova,32,42,113,104,5,21,0,0,0,8,0,0,5,17,0.202,0.232,0.202,0.434,21,21,2,0,1,3,2,Right,No
16,1974,RF,Norm Miller,28,42,48,41,1,7,1,0,1,5,0,0,7,9,0.171,0.292,0.268,0.56,55,11,0,0,0,0,1,Left,No
17,1974,1B,Jack Pierce,25,6,10,9,1,1,0,0,0,0,0,0,1,0,0.111,0.2,0.111,0.311,-12,1,0,0,0,0,0,Left,No
18,1974,2B,Rod Gilbreath,21,3,9,6,2,2,0,0,0,0,0,0,2,0,0.333,0.5,0.333,0.833,134,2,0,0,1,0,0,Right,No
19,1974,SS,Larvell Blanks,24,3,8,8,0,2,0,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5,38,2,0,0,0,0,0,Right,No
20,1974,RF,Sonny Jackson,29,5,7,7,0,3,0,0,0,0,0,1,0,0,0.429,0.429,0.429,0.857,137,3,0,0,0,0,0,Left,No
21,1974,CF,John Fuller,24,3,3,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,85,1,0,0,0,0,0,Left,No
22,1974,P,Phil Niekro,35,41,118,104,5,20,2,0,0,11,0,0,3,18,0.192,0.22,0.212,0.432,20,22,1,1,9,1,0,Right,No
23,1974,P,Carl Morton,30,38,107,89,8,10,1,0,0,1,0,0,6,33,0.112,0.168,0.124,0.292,-18,11,2,0,12,0,0,Right,No
24,1974,P,Buzz Capra,26,39,82,67,4,11,0,0,0,1,0,0,8,23,0.164,0.253,0.164,0.418,17,11,0,0,7,0,0,Right,No
25,1974,P,Ron Reed,31,28,66,57,5,6,0,0,0,1,0,1,2,18,0.105,0.136,0.105,0.241,-33,6,0,0,7,0,0,Right,No
26,1974,P,Roric Harrison,27,20,46,38,5,7,0,0,3,5,0,1,2,12,0.184,0.225,0.421,0.646,75,16,0,0,6,0,0,Right,No
27,1974,P,Max León,24,34,17,15,0,2,0,0,0,2,0,0,0,3,0.133,0.125,0.133,0.258,-29,2,0,0,1,1,0,Right,No
28,1974,P,Tom House,27,56,13,10,1,4,0,0,0,2,0,0,0,2,0.4,0.4,0.4,0.8,121,4,0,0,3,0,0,Left,No
29,1974,P,Lew Krausse,31,29,10,6,1,2,0,0,1,2,0,0,2,2,0.333,0.5,0.833,1.333,263,5,0,0,2,0,0,Right,No
30,1974,P,Joe Niekro,29,27,6,5,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,-100,0,0,0,1,0,0,Right,No
31,1974,P,Danny Frisella,28,36,2,1,0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.0,0.5,47,0,0,0,0,0,0,Left,No
32,1974,P,Jack Aker,33,17,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
33,1974,P,Gary Gentry,27,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100,0,0,0,0,0,0,Right,No
34,1974,P,Mike Thompson,24,1,1,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,453,1,0,0,0,0,0,Right,No
35,1974,P,Mike Beard,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Left,No
36,1974,P,Jamie Easterly,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Left,No
1,1973,C,Johnny Oates,27,93,351,322,27,80,6,0,4,27,1,4,22,31,0.248,0.299,0.304,0.603,63,98,8,1,6,0,4,Left,No
2,1973,1B,Mike Lum,27,138,568,513,74,151,26,6,16,82,2,5,41,89,0.294,0.351,0.462,0.813,117,237,3,6,4,4,7,Left,No
3,1973,2B,Davey Johnson,30,157,651,559,84,151,25,0,43,99,5,3,81,93,0.27,0.37,0.546,0.916,143,305,8,9,0,2,9,Right,No
4,1973,SS,Marty Perez,27,141,567,501,66,125,15,5,8,57,2,3,49,66,0.25,0.316,0.347,0.663,78,174,18,2,10,5,1,Right,No
5,1973,3B,Darrell Evans,26,161,733,595,114,167,25,8,41,104,6,3,124,104,0.281,0.403,0.556,0.959,156,331,9,3,3,8,8,Left,No
6,1973,LF,Henry Aaron,39,120,465,392,84,118,12,1,40,96,1,1,68,51,0.301,0.402,0.643,1.045,177,252,7,1,0,4,13,Right,No
7,1973,CF,Dusty Baker,24,159,686,604,101,174,29,4,21,99,24,3,67,72,0.288,0.359,0.454,0.813,117,274,14,5,1,9,8,Right,No
8,1973,RF,Ralph Garr,27,148,698,668,94,200,32,6,11,55,35,11,22,64,0.299,0.323,0.415,0.737,97,277,12,2,4,2,5,Left,No
9,1973,C,Paul Casanova,31,82,248,236,18,51,7,0,7,18,0,2,11,36,0.216,0.254,0.335,0.589,57,79,5,1,0,0,3,Right,No
10,1973,UT,Sonny Jackson,28,117,234,206,29,43,5,2,0,12,6,3,22,13,0.209,0.283,0.252,0.536,45,52,1,1,1,4,0,Left,No
11,1973,1B,Dick Dietz,31,83,191,139,22,41,8,1,3,24,0,0,49,25,0.295,0.474,0.432,0.905,145,60,6,0,1,2,4,Right,No
12,1973,1B,Frank Tepedino,25,74,165,148,20,45,5,0,4,29,0,0,13,21,0.304,0.354,0.419,0.773,107,62,6,0,1,3,3,Left,No
